name,author,genre,series,description
Category:Mercenaries ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Minor Characters ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Mola ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Mr. Walker ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Mrs. Walker ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Musicians ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Naden ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Nalto ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Namers ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Nathan ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Netalia Lackless ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Nobility ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Old Cob ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Ordal ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Oren Velciter ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Otto ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Penny ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Penthe ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Perial ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Pete ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Physicker ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Pike ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Princess Icing Bun ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Puppet ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Remmen ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Reta ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Rethe ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Rian ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Riem ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Rike Williams ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Roderic Calanthis ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Roent ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Scrivs ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Selitos ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Sephran ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Seth (farmer) ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Seth (townsfolk) ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Shandi ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Shapers ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Shehyn ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Shep ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Simmon ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Sir Savien Traliard ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Skarpi ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Skoivan Schiemmelpfenneg ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Sleat ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Sovoy ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Stanchion ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Stapes ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Syl Bentley ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Sympathist ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Taborlin the Great ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Tam (boy) ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Tam (mercenary) ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Tanee ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Teccam ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Tehlu ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Tempi ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Teren ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






The Cthaeh ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






The High King of Modeg ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


The old Listener ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Tim ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Trapis ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Trip ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:University Masters ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:University students ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"

 
Category:Unseen characters ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Uresh ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Vashet ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"






Verainia Greyflock ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Viari ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Viette Lant ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Vin ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
"


Widow Creel ",Patrick Rothfuss,fantasy,Kingkiller Chronicles,
Aragorn,J. R. R. Tolkien,fantasy,Lord of the Rings,
Arwen,J. R. R. Tolkien,fantasy,Lord of the Rings,
Bilbo Baggins,J. R. R. Tolkien,fantasy,Lord of the Rings,
Frodo Baggins,J. R. R. Tolkien,fantasy,Lord of the Rings,
Beechbone,J. R. R. Tolkien,fantasy,Lord of the Rings,
Tom Bombadil,J. R. R. Tolkien,fantasy,Lord of the Rings,
Boromir,J. R. R. Tolkien,fantasy,Lord of the Rings,
Merry Brandybuck,J. R. R. Tolkien,fantasy,Lord of the Rings,
Bregalad,J. R. R. Tolkien,fantasy,Lord of the Rings,
Celeborn,J. R. R. Tolkien,fantasy,Lord of the Rings,
Déagol,J. R. R. Tolkien,fantasy,Lord of the Rings,
Denethor,J. R. R. Tolkien,fantasy,Lord of the Rings,
Elendil,J. R. R. Tolkien,fantasy,Lord of the Rings,
Elrond,J. R. R. Tolkien,fantasy,Lord of the Rings,
Éomer,J. R. R. Tolkien,fantasy,Lord of the Rings,
Éomund,J. R. R. Tolkien,fantasy,Lord of the Rings,
Éothain,J. R. R. Tolkien,fantasy,Lord of the Rings,
Éowyn,J. R. R. Tolkien,fantasy,Lord of the Rings,
Faramir,J. R. R. Tolkien,fantasy,Lord of the Rings,
Fellowship of the Ring (characters),J. R. R. Tolkien,fantasy,Lord of the Rings,
Galadriel,J. R. R. Tolkien,fantasy,Lord of the Rings,
Samwise Gamgee,J. R. R. Tolkien,fantasy,Lord of the Rings,
Gandalf,J. R. R. Tolkien,fantasy,Lord of the Rings,
Gimli (Middle-earth),J. R. R. Tolkien,fantasy,Lord of the Rings,
Glorfindel,J. R. R. Tolkien,fantasy,Lord of the Rings,
Goldberry,J. R. R. Tolkien,fantasy,Lord of the Rings,
Gollum,J. R. R. Tolkien,fantasy,Lord of the Rings,
Gríma Wormtongue,J. R. R. Tolkien,fantasy,Lord of the Rings,
Isildur,J. R. R. Tolkien,fantasy,Lord of the Rings,
Khamûl,J. R. R. Tolkien,fantasy,Lord of the Rings,
Legolas,J. R. R. Tolkien,fantasy,Lord of the Rings,
Nazgûl,J. R. R. Tolkien,fantasy,Lord of the Rings,
Radagast,J. R. R. Tolkien,fantasy,Lord of the Rings,
Saruman,J. R. R. Tolkien,fantasy,Lord of the Rings,
Sauron,J. R. R. Tolkien,fantasy,Lord of the Rings,
Shelob,J. R. R. Tolkien,fantasy,Lord of the Rings,
Théoden,J. R. R. Tolkien,fantasy,Lord of the Rings,
Pippin Took,J. R. R. Tolkien,fantasy,Lord of the Rings,
Treebeard,J. R. R. Tolkien,fantasy,Lord of the Rings,
